Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Neuron Projection Development (GO:0031175)	2/114	0.3441856597129256	0.4166457985998573	0	0	1.66234693877551	1.7730161215091231	MYO16;ZNF365
Transcription By RNA Polymerase II (GO:0006366)	2/114	0.3441856597129256	0.4166457985998573	0	0	1.66234693877551	1.7730161215091231	CYP27B1;GMEB2
Regulation Of Cytokinesis (GO:0032465)	1/40	0.34937627509502206	0.42104320331964196	0	0	2.384032634032634	2.5070625106111604	TAS1R2
Cilium Movement (GO:0003341)	1/40	0.34937627509502206	0.42104320331964196	0	0	2.384032634032634	2.5070625106111604	DNAI3
Positive Regulation Of Cell Death (GO:0010942)	1/40	0.34937627509502206	0.42104320331964196	0	0	2.384032634032634	2.5070625106111604	PRODH
Negative Regulation Of Cellular Catabolic Process (GO:0031330)	1/40	0.34937627509502206	0.42104320331964196	0	0	2.384032634032634	2.5070625106111604	KLHL22
Positive Regulation Of MAPK Cascade (GO:0043410)	3/198	0.3544077728308352	0.4246992785195571	0	0	1.4330680813439434	1.4865317358662113	MUSK;EGF;ERBB2
Regulation Of Cyclin-Dependent Protein Serine/Threonine Kinase Activity (GO:0000079)	1/41	0.3563388026061408	0.4246992785195571	0	0	2.3242897727272727	2.398372576508212	MYOCD
DNA Replication (GO:0006260)	1/41	0.3563388026061408	0.4246992785195571	0	0	2.3242897727272727	2.398372576508212	POLE
Regulation Of Interleukin-8 Production (GO:0032677)	1/41	0.3563388026061408	0.4246992785195571	0	0	2.3242897727272727	2.398372576508212	CD33
Cell-Cell Junction Organization (GO:0045216)	1/41	0.3563388026061408	0.4246992785195571	0	0	2.3242897727272727	2.398372576508212	CDH15
Peptidyl-Tyrosine Phosphorylation (GO:0018108)	1/41	0.3563388026061408	0.4246992785195571	0	0	2.3242897727272727	2.398372576508212	ERBB2
Cholesterol Metabolic Process (GO:0008203)	1/41	0.3563388026061408	0.4246992785195571	0	0	2.3242897727272727	2.398372576508212	APOF
Sensory Organ Development (GO:0007423)	1/41	0.3563388026061408	0.4246992785195571	0	0	2.3242897727272727	2.398372576508212	ATF6
tRNA Modification (GO:0006400)	1/41	0.3563388026061408	0.4246992785195571	0	0	2.3242897727272727	2.398372576508212	ANKRD16
Protein K48-linked Ubiquitination (GO:0070936)	1/41	0.3563388026061408	0.4246992785195571	0	0	2.3242897727272727	2.398372576508212	TNFAIP3
Proteolysis (GO:0006508)	3/199	0.3573211495888665	0.4254010602484193	0	0	1.4256685432793808	1.467184471608912	MMP15;LONP1;ZMPSTE24
Negative Regulation Of Viral Genome Replication (GO:0045071)	1/42	0.36322723818962793	0.4299163846597829	0	0	2.2674611973392462	2.296318359828501	OAS1
Ubiquitin-Dependent ERAD Pathway (GO:0030433)	1/42	0.36322723818962793	0.4299163846597829	0	0	2.2674611973392462	2.296318359828501	JKAMP
Vesicle Fusion (GO:0006906)	1/42	0.36322723818962793	0.4299163846597829	0	0	2.2674611973392462	2.296318359828501	CHMP1A
Positive Regulation Of Type I Interferon Production (GO:0032481)	1/42	0.36322723818962793	0.4299163846597829	0	0	2.2674611973392462	2.296318359828501	OAS1
Macromolecule Modification (GO:0043412)	1/42	0.36322723818962793	0.4299163846597829	0	0	2.2674611973392462	2.296318359828501	MMP15
Positive Regulation Of ERK1 And ERK2 Cascade (GO:0070374)	2/119	0.36350006991585715	0.4299163846597829	0	0	1.5908180708180708	1.6098693734339973	MUSK;TNFRSF11A
Regulation Of Cilium Assembly (GO:1902017)	1/43	0.3700423659795716	0.4347997800259966	0	0	2.2133387445887447	2.2003636598496463	ODF2L
Negative Regulation Of Neuron Apoptotic Process (GO:0043524)	1/43	0.3700423659795716	0.4347997800259966	0	0	2.2133387445887447	2.2003636598496463	ERBB3
Regulation Of Organelle Assembly (GO:1902115)	1/43	0.3700423659795716	0.4347997800259966	0	0	2.2133387445887447	2.2003636598496463	CEP295NL
Positive Regulation Of Interleukin-6 Production (GO:0032755)	1/43	0.3700423659795716	0.4347997800259966	0	0	2.2133387445887447	2.2003636598496463	IL17RA
Extrinsic Apoptotic Signaling Pathway (GO:0097191)	1/43	0.3700423659795716	0.4347997800259966	0	0	2.2133387445887447	2.2003636598496463	ERBB3
Vesicle-Mediated Transport To The Plasma Membrane (GO:0098876)	1/43	0.3700423659795716	0.4347997800259966	0	0	2.2133387445887447	2.2003636598496463	DENND1C
Cell-Cell Junction Assembly (GO:0007043)	1/44	0.37678496166068487	0.4408057830683987	0	0	2.1617336152219875	2.110026347394458	CDH15
Sphingolipid Biosynthetic Process (GO:0030148)	1/44	0.37678496166068487	0.4408057830683987	0	0	2.1617336152219875	2.110026347394458	ST8SIA1
Regulation Of G Protein-Coupled Receptor Signaling Pathway (GO:0008277)	1/44	0.37678496166068487	0.4408057830683987	0	0	2.1617336152219875	2.110026347394458	RGS12
Negative Regulation Of Cell Death (GO:0060548)	1/44	0.37678496166068487	0.4408057830683987	0	0	2.1617336152219875	2.110026347394458	CHMP1A
Negative Regulation Of Gene Expression (GO:0010629)	3/207	0.3805553174619613	0.44333231244363785	0	0	1.3690838404327248	1.3227043883398153	GBP7;EPRS1;CHMP1A
Regulation Of DNA-templated Transcription (GO:0006355)	13/1092	0.38329038570434365	0.44333231244363785	0	0	1.1257713781957097	1.0795724112734864	SETD5;MYOCD;SKOR1;GMEB2;EGF;STAT2;WWC2;GLI1;HOXC11;CYP27B1;ZNF613;ATF6;NFE2L2
Negative Regulation Of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0030512)	1/45	0.38345579290915943	0.44333231244363785	0	0	2.112474173553719	2.0248718501188585	TET1
Positive Regulation Of JNK Cascade (GO:0046330)	1/45	0.38345579290915943	0.44333231244363785	0	0	2.112474173553719	2.0248718501188585	PJA2
Positive Regulation Of Catabolic Process (GO:0009896)	1/45	0.38345579290915943	0.44333231244363785	0	0	2.112474173553719	2.0248718501188585	TNFAIP3
Positive Regulation Of Endothelial Cell Proliferation (GO:0001938)	1/45	0.38345579290915943	0.44333231244363785	0	0	2.112474173553719	2.0248718501188585	EGF
Positive Regulation Of Protein Catabolic Process (GO:0045732)	1/45	0.38345579290915943	0.44333231244363785	0	0	2.112474173553719	2.0248718501188585	TNFAIP3
Lipid Biosynthetic Process (GO:0008610)	1/45	0.38345579290915943	0.44333231244363785	0	0	2.112474173553719	2.0248718501188585	ACSF3
Protein Deubiquitination (GO:0016579)	1/45	0.38345579290915943	0.44333231244363785	0	0	2.112474173553719	2.0248718501188585	TNFAIP3
Negative Regulation Of Catabolic Process (GO:0009895)	1/45	0.38345579290915943	0.44333231244363785	0	0	2.112474173553719	2.0248718501188585	CSNK2A2
Regulation Of Cell Cycle G1/S Phase Transition (GO:1902806)	1/45	0.38345579290915943	0.44333231244363785	0	0	2.112474173553719	2.0248718501188585	GLI1
Extracellular Matrix Organization (GO:0030198)	2/125	0.3863898698403408	0.44624727489039356	0	0	1.5126596980255518	1.4384008037500389	MMP15;COL9A2
Plasma Membrane Organization (GO:0007009)	1/46	0.39005561921034565	0.4466632673372708	0	0	2.0654040404040406	1.9445075494945954	CHMP1A
Cellular Response To Peptide Hormone Stimulus (GO:0071375)	1/46	0.39005561921034565	0.4466632673372708	0	0	2.0654040404040406	1.9445075494945954	EPRS1
Positive Regulation Of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032436)	1/46	0.39005561921034565	0.4466632673372708	0	0	2.0654040404040406	1.9445075494945954	NFE2L2
Positive Regulation Of Protein Secretion (GO:0050714)	1/46	0.39005561921034565	0.4466632673372708	0	0	2.0654040404040406	1.9445075494945954	CD33
Monoatomic Cation Homeostasis (GO:0055080)	1/46	0.39005561921034565	0.4466632673372708	0	0	2.0654040404040406	1.9445075494945954	CYP27B1
Regulation Of BMP Signaling Pathway (GO:0030510)	1/46	0.39005561921034565	0.4466632673372708	0	0	2.0654040404040406	1.9445075494945954	SKOR1
Negative Regulation Of Cell Adhesion (GO:0007162)	1/46	0.39005561921034565	0.4466632673372708	0	0	2.0654040404040406	1.9445075494945954	ERBB3
Negative Regulation Of Cellular Response To Growth Factor Stimulus (GO:0090288)	1/46	0.39005561921034565	0.4466632673372708	0	0	2.0654040404040406	1.9445075494945954	SKOR1
Negative Regulation Of Viral Process (GO:0048525)	1/47	0.3965851921105557	0.4522242538729016	0	0	2.020380434782609	1.8685779399655713	OAS1
Defense Response To Gram-negative Bacterium (GO:0050829)	1/47	0.3965851921105557	0.4522242538729016	0	0	2.020380434782609	1.8685779399655713	DROSHA
Positive Regulation Of Neurogenesis (GO:0050769)	1/47	0.3965851921105557	0.4522242538729016	0	0	2.020380434782609	1.8685779399655713	TIAM2
Protein Modification By Small Protein Removal (GO:0070646)	1/47	0.3965851921105557	0.4522242538729016	0	0	2.020380434782609	1.8685779399655713	TNFAIP3
Negative Regulation Of Epithelial Cell Proliferation (GO:0050680)	1/48	0.403045255152655	0.4581408210515458	0	0	1.9772727272727273	1.79676043654115	CYP27B1
Negative Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071901)	1/48	0.403045255152655	0.4581408210515458	0	0	1.9772727272727273	1.79676043654115	MYOCD
Negative Regulation Of Blood Vessel Morphogenesis (GO:2000181)	1/48	0.403045255152655	0.4581408210515458	0	0	1.9772727272727273	1.79676043654115	MINAR1
Regulation Of Double-Strand Break Repair (GO:2000779)	1/49	0.4094365442403923	0.4644290706441386	0	0	1.9359611742424243	1.7287617290697472	ZNF365
Regulation Of Ras Protein Signal Transduction (GO:0046578)	1/49	0.4094365442403923	0.4644290706441386	0	0	1.9359611742424243	1.7287617290697472	SYDE2
Negative Regulation Of Neuron Death (GO:1901215)	1/50	0.41575978739341335	0.47061395829558095	0	0	1.8963358070500929	1.6643146071157653	ERBB3
Glycoprotein Biosynthetic Process (GO:0009101)	1/50	0.41575978739341335	0.47061395829558095	0	0	1.8963358070500929	1.6643146071157653	ST8SIA1
Regulation Of MAPK Cascade (GO:0043408)	2/133	0.4163388155191146	0.47077642215079796	0	0	1.4195856052344602	1.2439202477063758	EGF;ERBB2
Positive Regulation Of Cell Motility (GO:2000147)	2/134	0.4200319619600981	0.4744561660176239	0	0	1.4087445887445889	1.2219795292364717	MYO1C;EGF
Regulation Of Protein Metabolic Process (GO:0051246)	1/51	0.42201570498994134	0.47619934978510087	0	0	1.8582954545454546	1.6031751819454705	TCOF1
Vesicle-Mediated Transport (GO:0016192)	3/222	0.4235819883444958	0.47711881098620906	0	0	1.274130058258542	1.094488150827165	DENND1C;CHMP1A;AMPH
Negative Regulation Of Cell Differentiation (GO:0045596)	2/135	0.42371328265195257	0.47711881098620906	0	0	1.3980665950590763	1.2005173702277991	MYOCD;USH2A
Cellular Response To Insulin Stimulus (GO:0032869)	1/52	0.42820500984306026	0.4811742366323785	0	0	1.82174688057041	1.5451204520321853	EPRS1
Positive Regulation Of Immune Response (GO:0050778)	1/52	0.42820500984306026	0.4811742366323785	0	0	1.82174688057041	1.5451204520321853	MYO1C
Negative Regulation Of Programmed Cell Death (GO:0043069)	3/225	0.4320739666249303	0.4850176094720142	0	0	1.2566790928859894	1.0545529254203612	ANKLE2;ERBB3;ERBB2
Steroid Metabolic Process (GO:0008202)	1/53	0.43432840723963984	0.4865378323586017	0	0	1.786604020979021	1.4899461634447337	CYP27B1
Negative Regulation Of Angiogenesis (GO:0016525)	1/53	0.43432840723963984	0.4865378323586017	0	0	1.786604020979021	1.4899461634447337	MINAR1
Cellular Response To Oxygen-Containing Compound (GO:1901701)	3/227	0.43771051698544117	0.48981891186466037	0	0	1.245304802955665	1.0288677239487982	ERCC6L2;LARS1;TNFAIP3
Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043122)	2/139	0.4383170023564968	0.48999036147608377	0	0	1.3569134515119916	1.1191996928209333	GBP7;TNFAIP3
Regulation Of Osteoblast Differentiation (GO:0045667)	1/54	0.4403865951408935	0.4912878321437625	0	0	1.7527873070325901	1.437464923844189	DNAI3
Positive Regulation Of Binding (GO:0051099)	1/54	0.4403865951408935	0.4912878321437625	0	0	1.7527873070325901	1.437464923844189	EGF
Regulation Of GTPase Activity (GO:0043087)	2/140	0.44193675736216903	0.4925089017613451	0	0	1.3469979296066252	1.099943005414772	LARS1;ERBB2
Regulation Of Endothelial Cell Proliferation (GO:0001936)	1/55	0.44638026387637736	0.4933916822600858	0	0	1.720223063973064	1.3875045385484945	EGF
Cell Junction Assembly (GO:0034329)	1/55	0.44638026387637736	0.4933916822600858	0	0	1.720223063973064	1.3875045385484945	CDH15
Phosphatidylinositol Biosynthetic Process (GO:0006661)	1/55	0.44638026387637736	0.4933916822600858	0	0	1.720223063973064	1.3875045385484945	PIGM
Positive Regulation Of Cell Adhesion (GO:0045785)	1/55	0.44638026387637736	0.4933916822600858	0	0	1.720223063973064	1.3875045385484945	ERBB2
Positive Regulation Of Endothelial Cell Migration (GO:0010595)	1/55	0.44638026387637736	0.4933916822600858	0	0	1.720223063973064	1.3875045385484945	EGF
Sphingolipid Metabolic Process (GO:0006665)	1/55	0.44638026387637736	0.4933916822600858	0	0	1.720223063973064	1.3875045385484945	B4GALNT1
Regulation Of RNA Metabolic Process (GO:0051252)	1/55	0.44638026387637736	0.4933916822600858	0	0	1.720223063973064	1.3875045385484945	OAS1
Negative Regulation Of Amide Metabolic Process (GO:0034249)	1/55	0.44638026387637736	0.4933916822600858	0	0	1.720223063973064	1.3875045385484945	EPRS1
Regulation Of Cellular Response To Stress (GO:0080135)	1/56	0.4523100969272898	0.4974030669159718	0	0	1.6888429752066116	1.3399065331446696	NFE2L2
Calcium Ion Transmembrane Import Into Cytosol (GO:0097553)	1/56	0.4523100969272898	0.4974030669159718	0	0	1.6888429752066116	1.3399065331446696	SCN9A
Regulation Of Protein Localization (GO:0032880)	1/56	0.4523100969272898	0.4974030669159718	0	0	1.6888429752066116	1.3399065331446696	EGF
Cellular Response To Organonitrogen Compound (GO:0071417)	1/56	0.4523100969272898	0.4974030669159718	0	0	1.6888429752066116	1.3399065331446696	LARS1
Positive Regulation Of Plasma Membrane Bounded Cell Projection Assembly (GO:0120034)	1/56	0.4523100969272898	0.4974030669159718	0	0	1.6888429752066116	1.3399065331446696	AVIL
B Cell Activation (GO:0042113)	1/57	0.45817677020554165	0.5028315620225284	0	0	1.658583603896104	1.2945248481320177	FCRLA
Sensory Perception Of Mechanical Stimulus (GO:0050954)	1/57	0.45817677020554165	0.5028315620225284	0	0	1.658583603896104	1.2945248481320177	USH2A
Inflammatory Response (GO:0006954)	2/145	0.45984127526429003	0.503854302576092	0	0	1.2995004995004995	1.009548024759633	IL2RA;PJA2
Positive Regulation Of Protein Phosphorylation (GO:0001934)	3/235	0.46004088496077955	0.503854302576092	0	0	1.201768727705113	0.9331012065045737	MUSK;EGF;ERBB2
Regulation Of Protein Secretion (GO:0050708)	1/58	0.4639809527339918	0.5061184761911657	0	0	1.6293859649122806	1.2512246729415695	CD33
Glucose Homeostasis (GO:0042593)	1/58	0.4639809527339918	0.5061184761911657	0	0	1.6293859649122806	1.2512246729415695	OAS1
Macroautophagy (GO:0016236)	1/58	0.4639809527339918	0.5061184761911657	0	0	1.6293859649122806	1.2512246729415695	CHMP1A
Mitotic Cell Cycle Phase Transition (GO:0044772)	1/58	0.4639809527339918	0.5061184761911657	0	0	1.6293859649122806	1.2512246729415695	POLE
Response To Interleukin-1 (GO:0070555)	1/59	0.46972330639979776	0.5113503466446943	0	0	1.6011951410658307	1.2098814101718833	TNFRSF11A
Sensory Perception Of Sound (GO:0007605)	1/59	0.46972330639979776	0.5113503466446943	0	0	1.6011951410658307	1.2098814101718833	USH2A
Negative Regulation Of Developmental Process (GO:0051093)	1/60	0.47540448605276725	0.5139122494230414	0	0	1.573959938366718	1.1703797494783779	TET1
MAPK Cascade (GO:0000165)	1/60	0.47540448605276725	0.5139122494230414	0	0	1.573959938366718	1.1703797494783779	EGF
Negative Regulation Of Translation (GO:0017148)	1/60	0.47540448605276725	0.5139122494230414	0	0	1.573959938366718	1.1703797494783779	EPRS1
Antimicrobial Humoral Response (GO:0019730)	1/60	0.47540448605276725	0.5139122494230414	0	0	1.573959938366718	1.1703797494783779	GNLY
Response To Calcium Ion (GO:0051592)	1/60	0.47540448605276725	0.5139122494230414	0	0	1.573959938366718	1.1703797494783779	D2HGDH
Positive Regulation Of Epithelial Cell Migration (GO:0010634)	1/60	0.47540448605276725	0.5139122494230414	0	0	1.573959938366718	1.1703797494783779	EGF
Sodium Ion Transmembrane Transport (GO:0035725)	1/60	0.47540448605276725	0.5139122494230414	0	0	1.573959938366718	1.1703797494783779	SCN9A
Sodium Ion Transport (GO:0006814)	1/62	0.4865859088304282	0.5244260891781584	0	0	1.5221684053651268	1.0964815404050219	SCN9A
Mitochondrial Gene Expression (GO:0140053)	1/62	0.4865859088304282	0.5244260891781584	0	0	1.5221684053651268	1.0964815404050219	MRPL21
ncRNA Processing (GO:0034470)	1/62	0.4865859088304282	0.5244260891781584	0	0	1.5221684053651268	1.0964815404050219	TSEN2
Regulation Of Neuron Apoptotic Process (GO:0043523)	1/63	0.4920874276260908	0.5266797121423804	0	0	1.497525659824047	1.0618937679268312	ERBB3
Cellular Response To Molecule Of Bacterial Origin (GO:0071219)	1/63	0.4920874276260908	0.5266797121423804	0	0	1.497525659824047	1.0618937679268312	TNFAIP3
Cytoskeleton Organization (GO:0007010)	1/63	0.4920874276260908	0.5266797121423804	0	0	1.497525659824047	1.0618937679268312	TNFAIP3
Positive Regulation Of Stress-Activated MAPK Cascade (GO:0032874)	1/63	0.4920874276260908	0.5266797121423804	0	0	1.497525659824047	1.0618937679268312	PJA2
Lysosomal Transport (GO:0007041)	1/63	0.4920874276260908	0.5266797121423804	0	0	1.497525659824047	1.0618937679268312	CHMP1A
Monocarboxylic Acid Metabolic Process (GO:0032787)	1/63	0.4920874276260908	0.5266797121423804	0	0	1.497525659824047	1.0618937679268312	ACSF3
Regulation Of DNA Metabolic Process (GO:0051052)	1/63	0.4920874276260908	0.5266797121423804	0	0	1.497525659824047	1.0618937679268312	ZNF365
Regulation Of Endothelial Cell Migration (GO:0010594)	1/64	0.4975303237921491	0.5304046154036619	0	0	1.4736652236652237	1.0287638828250336	EGF
Calcium Ion Homeostasis (GO:0055074)	1/64	0.4975303237921491	0.5304046154036619	0	0	1.4736652236652237	1.0287638828250336	CYP27B1
Positive Regulation Of Protein Kinase B Signaling (GO:0051897)	1/64	0.4975303237921491	0.5304046154036619	0	0	1.4736652236652237	1.0287638828250336	EGF
Lipid Transport (GO:0006869)	1/64	0.4975303237921491	0.5304046154036619	0	0	1.4736652236652237	1.0287638828250336	ESYT1
Epithelial Cell Differentiation (GO:0030855)	1/65	0.5029152187298036	0.5350899128414545	0	0	1.4505504261363635	0.9970121541852842	GLI1
Regulation Of JNK Cascade (GO:0046328)	1/65	0.5029152187298036	0.5350899128414545	0	0	1.4505504261363635	0.9970121541852842	PJA2
Regulation Of Epithelial Cell Proliferation (GO:0050678)	1/66	0.5082427268780321	0.5375835496625759	0	0	1.428146853146853	0.9665642728542152	ERBB2
Adenylate Cyclase-Activating G Protein-Coupled Receptor Signaling Pathway (GO:0007189)	1/66	0.5082427268780321	0.5375835496625759	0	0	1.428146853146853	0.9665642728542152	ADGRG5
Cellular Response To Lipopolysaccharide (GO:0071222)	1/66	0.5082427268780321	0.5375835496625759	0	0	1.428146853146853	0.9665642728542152	TNFAIP3
Regulation Of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0017015)	1/66	0.5082427268780321	0.5375835496625759	0	0	1.428146853146853	0.9665642728542152	TET1
Positive Regulation Of Autophagy (GO:0010508)	1/66	0.5082427268780321	0.5375835496625759	0	0	1.428146853146853	0.9665642728542152	ATF6
Protein Processing (GO:0016485)	1/66	0.5082427268780321	0.5375835496625759	0	0	1.428146853146853	0.9665642728542152	ZMPSTE24
Nervous System Development (GO:0007399)	3/253	0.5088245897109585	0.537672904670133	0	0	1.114	0.752676260368608	ANKLE2;ERBB3;ERBB2
Regulation Of ERK1 And ERK2 Cascade (GO:0070372)	2/160	0.5114885226179344	0.5399600517089718	0	0	1.1750452079566003	0.7877857144835998	MUSK;ERBB2
Hemopoiesis (GO:0030097)	1/67	0.5135134564182958	0.5410409808851635	0	0	1.40642217630854	0.9373509084592742	RTKN2
Negative Regulation Of Canonical Wnt Signaling Pathway (GO:0090090)	1/67	0.5135134564182958	0.5410409808851635	0	0	1.40642217630854	0.9373509084592742	GLI1
Response To Endoplasmic Reticulum Stress (GO:0034976)	1/69	0.5238869800937885	0.5508967173943438	0	0	1.364889705882353	0.8823729481448641	ATF6
Inorganic Cation Import Across Plasma Membrane (GO:0098659)	1/69	0.5238869800937885	0.5508967173943438	0	0	1.364889705882353	0.8823729481448641	SCN9A
Positive Regulation Of Cell Migration (GO:0030335)	2/164	0.5247090489510662	0.5512249581303231	0	0	1.1457495590828923	0.7389069092159759	MYO1C;EGF
Protein Transport (GO:0015031)	2/165	0.5279766512176975	0.5541077775664426	0	0	1.1386503067484663	0.7272596144504797	BBS2;CHMP1A
Non-Membrane-Bounded Organelle Assembly (GO:0140694)	1/70	0.5289909587868351	0.5541077775664426	0	0	1.345026350461133	0.8564911767119918	FARP2
Regulation Of Protein Catabolic Process (GO:0042176)	1/70	0.5289909587868351	0.5541077775664426	0	0	1.345026350461133	0.8564911767119918	TNFAIP3
Cellular Response To Starvation (GO:0009267)	1/71	0.5340405280069154	0.5583150974617751	0	0	1.3257305194805196	0.8316089436305272	LARS1
Regulation Of G1/S Transition Of Mitotic Cell Cycle (GO:2000045)	1/71	0.5340405280069154	0.5583150974617751	0	0	1.3257305194805196	0.8316089436305272	MYO16
Golgi Organization (GO:0007030)	1/72	0.5390362644294762	0.5629934317374529	0	0	1.3069782330345712	0.807676513829761	FAM174B
Calcium Ion Transport (GO:0006816)	1/73	0.5439787387574943	0.5676071588772696	0	0	1.2887468434343434	0.7846472214580146	CYP27B1
Small GTPase Mediated Signal Transduction (GO:0007264)	1/74	0.5488685156756684	0.5721570544314345	0	0	1.2710149439601495	0.762477243490837	TIAM2
Negative Regulation Of Inflammatory Response (GO:0050728)	1/76	0.5584922062119992	0.5810684070405883	0	0	1.236969696969697	0.7205529273262782	TNFAIP3
Regulation Of Protein-Containing Complex Assembly (GO:0043254)	1/76	0.5584922062119992	0.5810684070405883	0	0	1.236969696969697	0.7205529273262782	FARP2
T Cell Activation (GO:0042110)	1/77	0.5632272196527326	0.5848689956240191	0	0	1.220619019138756	0.7007233784921315	SLAMF9
Receptor-Mediated Endocytosis (GO:0006898)	1/77	0.5632272196527326	0.5848689956240191	0	0	1.220619019138756	0.7007233784921315	CUBN
Negative Regulation Of Wnt Signaling Pathway (GO:0030178)	1/80	0.5771314102976849	0.5987322980151606	0	0	1.1740506329113924	0.645358363708551	GLI1
Ras Protein Signal Transduction (GO:0007265)	1/81	0.5816676236146597	0.6028597326245899	0	0	1.1593039772727274	0.6281759177333984	FARP2
Negative Regulation Of DNA-templated Transcription (GO:0045892)	6/577	0.5838020351965089	0.6044923372101783	0	0	0.9728700033797277	0.5235921511041449	CYP27B1;SKOR1;WWC2;ZNF778;TET1;ZNF169
Negative Regulation Of Cellular Biosynthetic Process (GO:0031327)	1/82	0.5861554476319515	0.6063483625742963	0	0	1.1449214365881033	0.6115829764084088	EPRS1
Protein Localization (GO:0008104)	2/184	0.5871421053170887	0.6067883516709109	0	0	1.0185871271585558	0.5423858306502316	BBS2;RTP5
Positive Regulation Of Cellular Catabolic Process (GO:0031331)	1/84	0.5949879756271985	0.6137232840200397	0	0	1.1171960569550932	0.5800639258751846	ATF6
Positive Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050731)	1/84	0.5949879756271985	0.6137232840200397	0	0	1.1171960569550932	0.5800639258751846	ERBB3
Supramolecular Fiber Organization (GO:0097435)	2/187	0.5959701804638721	0.6141503956925126	0	0	1.0018841698841698	0.5185398256662114	MYO1C;AVIL
Negative Regulation Of Protein Metabolic Process (GO:0051248)	1/85	0.5993336899923375	0.6170283036968731	0	0	1.1038284632034632	0.5650903643172558	EPRS1
Regulation Of Macromolecule Metabolic Process (GO:0060255)	1/86	0.6036330359193736	0.6196840568175145	0	0	1.0907754010695188	0.550611229891784	ZFP64
Positive Regulation Of Protein Kinase Activity (GO:0045860)	1/86	0.6036330359193736	0.6196840568175145	0	0	1.0907754010695188	0.550611229891784	ERBB3
Protein Localization To Organelle (GO:0033365)	1/86	0.6036330359193736	0.6196840568175145	0	0	1.0907754010695188	0.550611229891784	BBS2
Circulatory System Development (GO:0072359)	1/89	0.6162577572141079	0.6320442462509019	0	0	1.0533961776859504	0.5099385197700397	ERBB3
Mitochondrion Organization (GO:0007005)	1/90	0.6203764976930465	0.635665397162259	0	0	1.0414964249233911	0.4972403163919008	LONP1
Regulation Of Protein Kinase B Signaling (GO:0051896)	1/92	0.6284825653590338	0.6433614139707533	0	0	1.0184815184815186	0.47303067707326163	EGF
Generation Of Neurons (GO:0048699)	1/94	0.6364165011465754	0.650866828514142	0	0	0.9964565004887586	0.4503007392557668	ERBB2
Peptidyl-Serine Phosphorylation (GO:0018105)	1/95	0.6403200584681752	0.6542400597392225	0	0	0.9857954545454546	0.43945493263562163	CSNK2A2
Protein Modification By Small Protein Conjugation (GO:0032446)	2/204	0.6433352982969681	0.6567001486865179	0	0	0.9166053748231966	0.40430476028553664	PJA2;NFE2L2
Brain Development (GO:0007420)	1/97	0.6480025879835216	0.6608403751039499	0	0	0.965139678030303	0.41873606901931765	BBS2
Regulation Of Cellular Component Organization (GO:0051128)	1/98	0.6517824403606745	0.6640686315079067	0	0	0.9551312089971884	0.40883861605850924	SETD5
Peptidyl-Serine Modification (GO:0018209)	1/102	0.6665024879380849	0.6784267320725704	0	0	0.9170792079207921	0.3720694953449659	CSNK2A2
Cellular Response To Growth Factor Stimulus (GO:0071363)	1/103	0.6700847685614746	0.6814314532595993	0	0	0.9080325311942959	0.3635317812560252	ERBB2
DNA Damage Response (GO:0006974)	2/217	0.6765374690459663	0.6872114555234986	0	0	0.8604916943521594	0.3362521419546455	FANCA;TOPBP1
Endomembrane System Organization (GO:0010256)	1/105	0.677134943076354	0.6872114555234986	0	0	0.8904611013986014	0.34717716014324146	FAM174B
Positive Regulation Of Nucleic Acid-Templated Transcription (GO:1903508)	3/325	0.6776756813950504	0.6872114555234986	0	0	0.8610516170486185	0.33502351824499543	MYOCD;EGF;GLI1
Adenylate Cyclase-Modulating G Protein-Coupled Receptor Signaling Pathway (GO:0007188)	1/107	0.6840352900934425	0.6930104485389048	0	0	0.8735527444253859	0.3317279586822015	ADGRG5
Regulation Of Cytokine Production (GO:0001817)	1/108	0.6874302703353045	0.6957978672588615	0	0	0.8653355989804588	0.32432335159202563	GBP7
Phosphate-Containing Compound Metabolic Process (GO:0006796)	1/114	0.7070517300821503	0.7149886999240452	0	0	0.8190868865647627	0.2839376547160566	IPPK
Negative Regulation Of Macromolecule Metabolic Process (GO:0010605)	1/120	0.7254479741574529	0.7329058505272957	0	0	0.777501909854851	0.24955161545359703	CHMP1A
Protein Polyubiquitination (GO:0000209)	1/122	0.7313210764195458	0.7381494711573566	0	0	0.7645567242674681	0.23923185310974002	TNFAIP3
Regulation Of Nucleic Acid-Templated Transcription (GO:1903506)	2/243	0.7354087903317705	0.7415829312953768	0	0	0.7664256075874333	0.23554462935607753	SKOR1;WWC2
Cellular Response To Lipid (GO:0071396)	1/126	0.7426951005268932	0.74823243585235	0	0	0.739909090909091	0.22010052136654826	TNFAIP3
Chromatin Remodeling (GO:0006338)	1/128	0.74820125317195	0.7530777976525864	0	0	0.728167501789549	0.2112292188768184	TET1
