Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Positive Regulation Of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032436)	3/46	0.10358824590374137	0.36997857849390914	0	0	2.7784668389319553	6.299705141447034	CSNK1A1;PIAS1;NFE2L2
Peptidyl-Serine Modification (GO:0018209)	5/102	0.10702741952841069	0.36997857849390914	0	0	2.056099869535187	4.594705147947603	CSNK1A1;CSNK2A2;CAMK2A;MAP3K20;PRKCZ
Regulation Of Cellular Biosynthetic Process (GO:0031326)	3/47	0.10873775855933154	0.36997857849390914	0	0	2.7151515151515153	6.024422113841042	TCOF1;AVIL;EIF2S1
Regulation Of Exocytosis (GO:0017157)	2/23	0.10895233489751617	0.36997857849390914	0	0	3.7886464930799906	8.398841227638037	SYT1;RAB27A
Regulation Of Mitochondrial Membrane Potential (GO:0051881)	2/23	0.10895233489751617	0.36997857849390914	0	0	3.7886464930799906	8.398841227638037	ABL1;BCL2
Regulation Of Mitotic Spindle Organization (GO:0060236)	2/23	0.10895233489751617	0.36997857849390914	0	0	3.7886464930799906	8.398841227638037	VPS4B;CHMP1A
Autophagosome Maturation (GO:0097352)	2/23	0.10895233489751617	0.36997857849390914	0	0	3.7886464930799906	8.398841227638037	VPS4B;CHMP1A
Regulation Of p38MAPK Cascade (GO:1900744)	2/23	0.10895233489751617	0.36997857849390914	0	0	3.7886464930799906	8.398841227638037	PHLPP1;PJA2
Carbohydrate Derivative Biosynthetic Process (GO:1901137)	2/23	0.10895233489751617	0.36997857849390914	0	0	3.7886464930799906	8.398841227638037	GAL3ST2;GBGT1
Regulation Of Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0090092)	2/23	0.10895233489751617	0.36997857849390914	0	0	3.7886464930799906	8.398841227638037	SMAD3;FSTL3
Signal Release From Synapse (GO:0099643)	2/23	0.10895233489751617	0.36997857849390914	0	0	3.7886464930799906	8.398841227638037	PTPRN2;SYT1
Glial Cell Differentiation (GO:0010001)	2/23	0.10895233489751617	0.36997857849390914	0	0	3.7886464930799906	8.398841227638037	EGR2;ERBB3
miRNA Processing (GO:0035196)	2/23	0.10895233489751617	0.36997857849390914	0	0	3.7886464930799906	8.398841227638037	SMAD3;DROSHA
Mitotic Nuclear Division (GO:0140014)	2/23	0.10895233489751617	0.36997857849390914	0	0	3.7886464930799906	8.398841227638037	NCAPG2;KLHL22
Negative Regulation Of Protein Kinase B Signaling (GO:0051898)	2/23	0.10895233489751617	0.36997857849390914	0	0	3.7886464930799906	8.398841227638037	PHLPP1;DDIT3
Neutral Amino Acid Transport (GO:0015804)	2/23	0.10895233489751617	0.36997857849390914	0	0	3.7886464930799906	8.398841227638037	SLC36A1;SLC36A2
Positive Regulation Of Axonogenesis (GO:0050772)	2/23	0.10895233489751617	0.36997857849390914	0	0	3.7886464930799906	8.398841227638037	ROBO2;TIAM2
Positive Regulation Of Bone Mineralization (GO:0030501)	2/23	0.10895233489751617	0.36997857849390914	0	0	3.7886464930799906	8.398841227638037	CYP27B1;ALOX5
Positive Regulation Of Phospholipase C Activity (GO:0010863)	2/23	0.10895233489751617	0.36997857849390914	0	0	3.7886464930799906	8.398841227638037	LPAR1;ADRA1D
Regulation Of Amyloid-Beta Formation (GO:1902003)	2/23	0.10895233489751617	0.36997857849390914	0	0	3.7886464930799906	8.398841227638037	IFNGR1;ABCG1
Positive Regulation Of Cell Cycle Process (GO:0090068)	4/74	0.10925367776708689	0.36997857849390914	0	0	2.2775106082036776	5.0425970229930845	EGF;NCAPG2;MAP3K20;TAS1R2
Negative Regulation Of Cell Migration (GO:0030336)	5/103	0.11035849069493486	0.36997857849390914	0	0	2.034992657112473	4.485166970173986	CD74;ADGRG1;DNAI3;TET1;RNF41
Positive Regulation Of Cell Motility (GO:2000147)	6/134	0.11341741902983674	0.36997857849390914	0	0	1.8708022388059702	4.072138364410832	SEMA5B;MYO1C;EGF;MGAT5;ROR2;CFAP20
RNA Splicing, Via Transesterification Reactions With Bulged Adenosine As Nucleophile (GO:0000377)	5/104	0.11373938646714697	0.36997857849390914	0	0	2.0143118530215305	4.378802820310612	ISY1;RBM19;DHX38;U2AF1;SRSF5
Regulation Of Immune Response (GO:0050776)	3/48	0.11398438748225645	0.36997857849390914	0	0	2.654650205761317	5.765087371455372	HLA-DRA;PDCD1;NFE2L2
Cellular Response To Virus (GO:0098586)	3/48	0.11398438748225645	0.36997857849390914	0	0	2.654650205761317	5.765087371455372	OAS1;IFNGR1;JAK1
Positive Regulation Of Tumor Necrosis Factor Production (GO:0032760)	3/48	0.11398438748225645	0.36997857849390914	0	0	2.654650205761317	5.765087371455372	OAS1;IFNGR1;TNFRSF8
Negative Regulation Of Cell Differentiation (GO:0045596)	6/135	0.11639154740053743	0.36997857849390914	0	0	1.856184195302557	3.992272360419078	MYOCD;SMAD3;HEY1;NOTCH4;USH2A;ABCG1
Regulation Of Macrophage Activation (GO:0043030)	2/24	0.1170020740256249	0.36997857849390914	0	0	3.6162113748320643	7.758811559487705	CD74;PJA2
Regulation Of Osteoclast Differentiation (GO:0045670)	2/24	0.1170020740256249	0.36997857849390914	0	0	3.6162113748320643	7.758811559487705	TNFRSF11A;FSTL3
Calcium Ion Import Across Plasma Membrane (GO:0098703)	2/24	0.1170020740256249	0.36997857849390914	0	0	3.6162113748320643	7.758811559487705	SCN9A;NALF1
Ceramide Biosynthetic Process (GO:0046513)	2/24	0.1170020740256249	0.36997857849390914	0	0	3.6162113748320643	7.758811559487705	FA2H;B4GALNT1
Replication Fork Processing (GO:0031297)	2/24	0.1170020740256249	0.36997857849390914	0	0	3.6162113748320643	7.758811559487705	FBH1;RFWD3
Embryonic Skeletal System Development (GO:0048706)	2/24	0.1170020740256249	0.36997857849390914	0	0	3.6162113748320643	7.758811559487705	DYNC2I1;SULF2
Epidermal Growth Factor Receptor Signaling Pathway (GO:0007173)	2/24	0.1170020740256249	0.36997857849390914	0	0	3.6162113748320643	7.758811559487705	EGF;ERBB2
Synaptic Vesicle Exocytosis (GO:0016079)	2/24	0.1170020740256249	0.36997857849390914	0	0	3.6162113748320643	7.758811559487705	UNC13C;SYT1
Ventricular Septum Development (GO:0003281)	2/24	0.1170020740256249	0.36997857849390914	0	0	3.6162113748320643	7.758811559487705	ROBO2;HEY1
Immunoglobulin Mediated Immune Response (GO:0016064)	2/24	0.1170020740256249	0.36997857849390914	0	0	3.6162113748320643	7.758811559487705	CD74;HLA-DRA
Protein Sumoylation (GO:0016925)	2/24	0.1170020740256249	0.36997857849390914	0	0	3.6162113748320643	7.758811559487705	EGR2;PIAS1
Regulation Of Amide Metabolic Process (GO:0034248)	2/24	0.1170020740256249	0.36997857849390914	0	0	3.6162113748320643	7.758811559487705	TCOF1;EIF2S1
2-Oxoglutarate Metabolic Process (GO:0006103)	1/5	0.11714458217325759	0.36997857849390914	0	0	9.931203931203932	21.29594102033903	D2HGDH
Regulation Of Centriole Elongation (GO:1903722)	1/5	0.11714458217325759	0.36997857849390914	0	0	9.931203931203932	21.29594102033903	VPS4B
B Cell Homeostasis (GO:0001782)	1/5	0.11714458217325759	0.36997857849390914	0	0	9.931203931203932	21.29594102033903	TNFAIP3
Regulation Of Chromosome Condensation (GO:0060623)	1/5	0.11714458217325759	0.36997857849390914	0	0	9.931203931203932	21.29594102033903	NCAPG2
DNA Ligation (GO:0006266)	1/5	0.11714458217325759	0.36997857849390914	0	0	9.931203931203932	21.29594102033903	MGMT
ER Overload Response (GO:0006983)	1/5	0.11714458217325759	0.36997857849390914	0	0	9.931203931203932	21.29594102033903	DDIT3
Regulation Of Endothelial Cell Differentiation (GO:0045601)	1/5	0.11714458217325759	0.36997857849390914	0	0	9.931203931203932	21.29594102033903	NOTCH4
TRAIL-activated Apoptotic Signaling Pathway (GO:0036462)	1/5	0.11714458217325759	0.36997857849390914	0	0	9.931203931203932	21.29594102033903	TNFRSF10C
Regulation Of Interleukin-23 Production (GO:0032667)	1/5	0.11714458217325759	0.36997857849390914	0	0	9.931203931203932	21.29594102033903	IL17RA
Alpha-Amino Acid Biosynthetic Process (GO:1901607)	1/5	0.11714458217325759	0.36997857849390914	0	0	9.931203931203932	21.29594102033903	SDS
Aspartate Family Amino Acid Catabolic Process (GO:0009068)	1/5	0.11714458217325759	0.36997857849390914	0	0	9.931203931203932	21.29594102033903	SDS
Atrioventricular Valve Formation (GO:0003190)	1/5	0.11714458217325759	0.36997857849390914	0	0	9.931203931203932	21.29594102033903	HEY1
Regulation Of Nuclease Activity (GO:0032069)	1/5	0.11714458217325759	0.36997857849390914	0	0	9.931203931203932	21.29594102033903	OAS1
Base-Excision Repair, Gap-Filling (GO:0006287)	1/5	0.11714458217325759	0.36997857849390914	0	0	9.931203931203932	21.29594102033903	POLE
Regulation Of Prostaglandin Biosynthetic Process (GO:0031392)	1/5	0.11714458217325759	0.36997857849390914	0	0	9.931203931203932	21.29594102033903	CD74
Cardioblast Differentiation (GO:0010002)	1/5	0.11714458217325759	0.36997857849390914	0	0	9.931203931203932	21.29594102033903	MYOCD
Regulation Of Ribonuclease Activity (GO:0060700)	1/5	0.11714458217325759	0.36997857849390914	0	0	9.931203931203932	21.29594102033903	OAS1
Regulation Of Skeletal Muscle Cell Differentiation (GO:2001014)	1/5	0.11714458217325759	0.36997857849390914	0	0	9.931203931203932	21.29594102033903	MYOCD
Cellular Response To Interleukin-15 (GO:0071350)	1/5	0.11714458217325759	0.36997857849390914	0	0	9.931203931203932	21.29594102033903	JAK1
Cellular Response To Leucine (GO:0071233)	1/5	0.11714458217325759	0.36997857849390914	0	0	9.931203931203932	21.29594102033903	LARS1
Regulation Of Transmembrane Transporter Activity (GO:0022898)	1/5	0.11714458217325759	0.36997857849390914	0	0	9.931203931203932	21.29594102033903	BCL2
Regulation Of Type 2 Immune Response (GO:0002828)	1/5	0.11714458217325759	0.36997857849390914	0	0	9.931203931203932	21.29594102033903	CD74
Response To Leucine (GO:0043201)	1/5	0.11714458217325759	0.36997857849390914	0	0	9.931203931203932	21.29594102033903	LARS1
Response To Lithium Ion (GO:0010226)	1/5	0.11714458217325759	0.36997857849390914	0	0	9.931203931203932	21.29594102033903	IMPA2
Dendrite Arborization (GO:0140059)	1/5	0.11714458217325759	0.36997857849390914	0	0	9.931203931203932	21.29594102033903	ZNF365
Response To Manganese Ion (GO:0010042)	1/5	0.11714458217325759	0.36997857849390914	0	0	9.931203931203932	21.29594102033903	D2HGDH
Depyrimidination (GO:0045008)	1/5	0.11714458217325759	0.36997857849390914	0	0	9.931203931203932	21.29594102033903	TDG
Retinal Ganglion Cell Axon Guidance (GO:0031290)	1/5	0.11714458217325759	0.36997857849390914	0	0	9.931203931203932	21.29594102033903	ROBO2
tRNA Transcription By RNA Polymerase III (GO:0042797)	1/5	0.11714458217325759	0.36997857849390914	0	0	9.931203931203932	21.29594102033903	GTF3C5
Tetrapyrrole Metabolic Process (GO:0033013)	1/5	0.11714458217325759	0.36997857849390914	0	0	9.931203931203932	21.29594102033903	CUBN
Glomerular Filtration (GO:0003094)	1/5	0.11714458217325759	0.36997857849390914	0	0	9.931203931203932	21.29594102033903	SULF2
Glycosylceramide Biosynthetic Process (GO:0046476)	1/5	0.11714458217325759	0.36997857849390914	0	0	9.931203931203932	21.29594102033903	FA2H
Vascular Associated Smooth Muscle Cell Differentiation (GO:0035886)	1/5	0.11714458217325759	0.36997857849390914	0	0	9.931203931203932	21.29594102033903	MYOCD
Heparan Sulfate Proteoglycan Biosynthetic Process, Polysaccharide Chain Biosynthetic Process (GO:0015014)	1/5	0.11714458217325759	0.36997857849390914	0	0	9.931203931203932	21.29594102033903	NDST1
Homologous Recombination (GO:0035825)	1/5	0.11714458217325759	0.36997857849390914	0	0	9.931203931203932	21.29594102033903	TOPBP1
Inner Ear Receptor Cell Differentiation (GO:0060113)	1/5	0.11714458217325759	0.36997857849390914	0	0	9.931203931203932	21.29594102033903	USH2A
Insulin Secretion Involved In Cellular Response To Glucose Stimulus (GO:0035773)	1/5	0.11714458217325759	0.36997857849390914	0	0	9.931203931203932	21.29594102033903	PTPRN2
Interleukin-15-Mediated Signaling Pathway (GO:0035723)	1/5	0.11714458217325759	0.36997857849390914	0	0	9.931203931203932	21.29594102033903	JAK1
interleukin-17A-mediated Signaling Pathway (GO:0038173)	1/5	0.11714458217325759	0.36997857849390914	0	0	9.931203931203932	21.29594102033903	IL17RA
Interleukin-27-Mediated Signaling Pathway (GO:0070106)	1/5	0.11714458217325759	0.36997857849390914	0	0	9.931203931203932	21.29594102033903	OAS1
Intestinal Epithelial Cell Differentiation (GO:0060575)	1/5	0.11714458217325759	0.36997857849390914	0	0	9.931203931203932	21.29594102033903	NPY
ncRNA Transcription (GO:0098781)	1/5	0.11714458217325759	0.36997857849390914	0	0	9.931203931203932	21.29594102033903	MARS1
Necroptotic Process (GO:0070266)	1/5	0.11714458217325759	0.36997857849390914	0	0	9.931203931203932	21.29594102033903	MLKL
Negative Regulation Of Activin Receptor Signaling Pathway (GO:0032926)	1/5	0.11714458217325759	0.36997857849390914	0	0	9.931203931203932	21.29594102033903	FSTL3
Negative Regulation Of Bone Resorption (GO:0045779)	1/5	0.11714458217325759	0.36997857849390914	0	0	9.931203931203932	21.29594102033903	TNFAIP3
Negative Regulation Of Glycogen Biosynthetic Process (GO:0045719)	1/5	0.11714458217325759	0.36997857849390914	0	0	9.931203931203932	21.29594102033903	PASK
Negative Regulation Of Hydrogen Peroxide-Induced Cell Death (GO:1903206)	1/5	0.11714458217325759	0.36997857849390914	0	0	9.931203931203932	21.29594102033903	NFE2L2
Negative Regulation Of Monooxygenase Activity (GO:0032769)	1/5	0.11714458217325759	0.36997857849390914	0	0	9.931203931203932	21.29594102033903	CYP27B1
Neuron Projection Arborization (GO:0140058)	1/5	0.11714458217325759	0.36997857849390914	0	0	9.931203931203932	21.29594102033903	ZNF365
Nucleotide-Binding Oligomerization Domain Containing Signaling Pathway (GO:0070423)	1/5	0.11714458217325759	0.36997857849390914	0	0	9.931203931203932	21.29594102033903	TNFAIP3
Phosphate Ion Transmembrane Transport (GO:0035435)	1/5	0.11714458217325759	0.36997857849390914	0	0	9.931203931203932	21.29594102033903	SLC37A1
Piecemeal Microautophagy Of The Nucleus (GO:0034727)	1/5	0.11714458217325759	0.36997857849390914	0	0	9.931203931203932	21.29594102033903	ATG2B
Polyamine Metabolic Process (GO:0006595)	1/5	0.11714458217325759	0.36997857849390914	0	0	9.931203931203932	21.29594102033903	SMOX
Positive Regulation Of T-helper 2 Cell Cytokine Production (GO:2000553)	1/5	0.11714458217325759	0.36997857849390914	0	0	9.931203931203932	21.29594102033903	PRKCZ
Positive Regulation Of Chromosome Condensation (GO:1905821)	1/5	0.11714458217325759	0.36997857849390914	0	0	9.931203931203932	21.29594102033903	NCAPG2
Positive Regulation Of Fever Generation (GO:0031622)	1/5	0.11714458217325759	0.36997857849390914	0	0	9.931203931203932	21.29594102033903	TNFRSF11A
Positive Regulation Of Oligodendrocyte Differentiation (GO:0048714)	1/5	0.11714458217325759	0.36997857849390914	0	0	9.931203931203932	21.29594102033903	ZNF365
Positive Regulation Of Protein Kinase A Signaling (GO:0010739)	1/5	0.11714458217325759	0.36997857849390914	0	0	9.931203931203932	21.29594102033903	RAMP3
Positive Regulation Of Unsaturated Fatty Acid Biosynthetic Process (GO:2001280)	1/5	0.11714458217325759	0.36997857849390914	0	0	9.931203931203932	21.29594102033903	CD74
Preassembly Of GPI Anchor In ER Membrane (GO:0016254)	1/5	0.11714458217325759	0.36997857849390914	0	0	9.931203931203932	21.29594102033903	PIGB
Protein K11-linked Deubiquitination (GO:0035871)	1/5	0.11714458217325759	0.36997857849390914	0	0	9.931203931203932	21.29594102033903	TNFAIP3
Regulation Of DNA-templated Transcription Initiation (GO:2000142)	1/5	0.11714458217325759	0.36997857849390914	0	0	9.931203931203932	21.29594102033903	CDK4
Regulation Of MHC Class I Biosynthetic Process (GO:0045343)	1/5	0.11714458217325759	0.36997857849390914	0	0	9.931203931203932	21.29594102033903	NLRC5
Regulation Of T Cell Apoptotic Process (GO:0070232)	1/5	0.11714458217325759	0.36997857849390914	0	0	9.931203931203932	21.29594102033903	PDCD1
Regulation Of T Cell Tolerance Induction (GO:0002664)	1/5	0.11714458217325759	0.36997857849390914	0	0	9.931203931203932	21.29594102033903	IL2RA
Regulation Of T-helper Cell Differentiation (GO:0045622)	1/5	0.11714458217325759	0.36997857849390914	0	0	9.931203931203932	21.29594102033903	HLA-DRA
Regulation Of Cardiac Muscle Cell Apoptotic Process (GO:0010665)	1/5	0.11714458217325759	0.36997857849390914	0	0	9.931203931203932	21.29594102033903	CAMK2A
Regulation Of Cardiac Muscle Cell Differentiation (GO:2000725)	1/5	0.11714458217325759	0.36997857849390914	0	0	9.931203931203932	21.29594102033903	MYOCD
Regulation Of Cell Cycle Checkpoint (GO:1901976)	1/5	0.11714458217325759	0.36997857849390914	0	0	9.931203931203932	21.29594102033903	RFWD3
Positive Regulation Of Intracellular Protein Transport (GO:0090316)	4/76	0.11741665965250715	0.37025754178372755	0	0	2.213971397139714	4.742385351127845	SMAD3;MYO1C;CSNK2A2;ERBB2
Proteolysis (GO:0006508)	8/199	0.11892007814901337	0.3739345215225437	0	0	1.6734031413612565	3.5631833728052484	ENPEP;MMP15;LONP1;ATG4B;PRSS57;CEL;MMEL1;ZMPSTE24
Regulation Of Double-Strand Break Repair (GO:2000779)	3/49	0.11932501108635017	0.3739345215225437	0	0	2.596779388083736	5.52050452747535	SMARCC2;MGMT;ZNF365
Negative Regulation Of Immune Response (GO:0050777)	3/49	0.11932501108635017	0.3739345215225437	0	0	2.596779388083736	5.52050452747535	MYO1C;TNFAIP3;PDCD1
Positive Regulation Of Protein Localization To Membrane (GO:1905477)	3/49	0.11932501108635017	0.3739345215225437	0	0	2.596779388083736	5.52050452747535	RAMP3;MYO1C;ERBB2
Negative Regulation Of Cell Motility (GO:2000146)	4/77	0.12159511089892333	0.3791814311560822	0	0	2.183507391835074	4.600777846203534	CD74;DNAI3;TET1;RNF41
Regulation Of Mitotic Cell Cycle Phase Transition (GO:1901990)	3/50	0.12475648559130502	0.3791814311560822	0	0	2.541371158392435	5.289588472266125	SMARCC2;CDK4;MAP3K20
Glycoprotein Biosynthetic Process (GO:0009101)	3/50	0.12475648559130502	0.3791814311560822	0	0	2.541371158392435	5.289588472266125	CHST11;ST8SIA1;GAL3ST2
Negative Regulation Of Cellular Component Organization (GO:0051129)	3/50	0.12475648559130502	0.3791814311560822	0	0	2.541371158392435	5.289588472266125	CEL;HSPA2;PRKCZ
Negative Regulation Of Neuron Death (GO:1901215)	3/50	0.12475648559130502	0.3791814311560822	0	0	2.541371158392435	5.289588472266125	ERBB3;AGAP2;BCL2
Regulation Of Sprouting Angiogenesis (GO:1903670)	2/25	0.1251958172886899	0.3791814311560822	0	0	3.4587706146926536	7.186897242219263	ALOX5;JAK1
Cyclic-Nucleotide-Mediated Signaling (GO:0019935)	2/25	0.1251958172886899	0.3791814311560822	0	0	3.4587706146926536	7.186897242219263	PDE7B;PDE9A
Response To Peptide (GO:1901652)	2/25	0.1251958172886899	0.3791814311560822	0	0	3.4587706146926536	7.186897242219263	RAMP3;STAT2
Digestive Tract Development (GO:0048565)	2/25	0.1251958172886899	0.3791814311560822	0	0	3.4587706146926536	7.186897242219263	NPY;GLI1
Semaphorin-Plexin Signaling Pathway (GO:0071526)	2/25	0.1251958172886899	0.3791814311560822	0	0	3.4587706146926536	7.186897242219263	FARP2;SEMA5B
Skeletal Muscle Organ Development (GO:0060538)	2/25	0.1251958172886899	0.3791814311560822	0	0	3.4587706146926536	7.186897242219263	MYL6B;DISP1
Macrophage Activation (GO:0042116)	2/25	0.1251958172886899	0.3791814311560822	0	0	3.4587706146926536	7.186897242219263	MYO1C;IFNGR1
Negative Regulation Of BMP Signaling Pathway (GO:0030514)	2/25	0.1251958172886899	0.3791814311560822	0	0	3.4587706146926536	7.186897242219263	SKOR1;FSTL3
