Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
AURKA Activation by TPX2	1/36	0.5925865816922182	0.6596971798453574	0	0	1.1328185328185327	0.5927566852027945	DCTN2
Interleukin-12 Family Signaling	1/36	0.5925865816922182	0.6596971798453574	0	0	1.1328185328185327	0.5927566852027945	JAK1
Signaling by EGFR	1/36	0.5925865816922182	0.6596971798453574	0	0	1.1328185328185327	0.5927566852027945	EGF
Transcriptional Regulation by Small RNAs	1/36	0.5925865816922182	0.6596971798453574	0	0	1.1328185328185327	0.5927566852027945	H3-3A
Platelet Degranulation	2/81	0.5961743960781667	0.6629405331955179	0	0	1.003491924923614	0.5190281443955521	TF;EGF
Antigen Processing Ubiquitination & Proteasome Degradation	4/169	0.6007204785677089	0.6672409383413083	0	0	0.9605160516051605	0.489503517753927	ZNRF1;KLHL22;PJA2;RNF41
Iron Uptake and Transport	1/37	0.6026339802530252	0.6673704798593041	0	0	1.1012831012831013	0.5577396114909345	TF
Aerobic Respiration and Respiratory Electron Transport	3/126	0.6028343787575366	0.6673704798593041	0	0	0.9665161096055405	0.48916615715289136	NNT;ACAD9;D2HGDH
Response to Elevated Platelet Cytosolic Ca2+	2/82	0.6028738414191882	0.6673704798593041	0	0	0.9908866995073892	0.5014355610423389	TF;EGF
HIV Life Cycle	2/83	0.6094890935442868	0.6719004528029507	0	0	0.9785927142248981	0.48453474448667194	CCNT2;VPS4B
Metabolism of Carbohydrates	4/171	0.6099977392752534	0.6719004528029507	0	0	0.9488942906266674	0.46903847435728196	NDST1;SLC37A1;CHST11;OMD
tRNA Processing in the Nucleus	1/38	0.6124341868885492	0.6719004528029507	0	0	1.071452287668504	0.5253478344505724	TSEN2
Amyloid Fiber Formation	1/38	0.6124341868885492	0.6719004528029507	0	0	1.071452287668504	0.5253478344505724	H3-3A
Ion Transport by P-type ATPases	1/38	0.6124341868885492	0.6719004528029507	0	0	1.071452287668504	0.5253478344505724	CAMK2A
O-linked Glycosylation of Mucins	1/38	0.6124341868885492	0.6719004528029507	0	0	1.071452287668504	0.5253478344505724	GALNT9
Processing of DNA Double-Strand Break Ends	1/38	0.6124341868885492	0.6719004528029507	0	0	1.071452287668504	0.5253478344505724	TOPBP1
Transcription of the HIV Genome	1/38	0.6124341868885492	0.6719004528029507	0	0	1.071452287668504	0.5253478344505724	CCNT2
UCH Proteinases	1/39	0.6219932685788198	0.681626959880691	0	0	1.0431915168757273	0.4953344640821803	MBD6
Separation of Sister Chromatids	2/86	0.628830689670852	0.6883525255528369	0	0	0.9434670419892095	0.4376679757049111	TUBAL3;CENPP
Sensory Processing of Sound	1/40	0.6313171437772996	0.6903056199478149	0	0	1.0163800163800163	0.4674808760421488	MYO1C
PI Metabolism	1/41	0.6404115859972849	0.6994717655948123	0	0	0.990909090909091	0.44159289524431394	PIP4K2C
Neddylation	3/134	0.6443632779904092	0.7030067727686705	0	0	0.9070398642917726	0.3986373224671798	DCUN1D2;KLHL22;NFE2L2
Regulation of Expression of SLITs and ROBOs	2/89	0.6474200065730615	0.7052424634570863	0	0	0.9107638299077062	0.39596371457878204	ROBO2;RPS14
Centrosome Maturation	1/42	0.649282227292638	0.7052424634570863	0	0	0.9666806496074789	0.41749757127655684	DCTN2
Degradation of Beta-Catenin by the Destruction Complex	1/42	0.649282227292638	0.7052424634570863	0	0	0.9666806496074789	0.41749757127655684	CSNK1A1
Recruitment of Mitotic Centrosome Proteins and Complexes	1/42	0.649282227292638	0.7052424634570863	0	0	0.9666806496074789	0.41749757127655684	DCTN2
Oncogenic MAPK Signaling	1/43	0.6579345619444857	0.7130646906189961	0	0	0.9436059436059436	0.3950404419611832	CAMK2A
TP53 Regulates Metabolic Genes	1/43	0.6579345619444857	0.7130646906189961	0	0	0.9436059436059436	0.3950404419611832	TXNRD1
Cell-Cell Communication	2/91	0.6593986649348718	0.7138644136905055	0	0	0.890186527923839	0.37069768124037805	CDH15;SDK2
RNA Polymerase II Pre-transcription Events	1/44	0.6663739496367126	0.719040167390657	0	0	0.9216044797440146	0.374083202864378	CCNT2
Regulation of PLK1 Activity at G2 M Transition	1/44	0.6663739496367126	0.719040167390657	0	0	0.9216044797440146	0.374083202864378	DCTN2
Signaling by PDGF	1/44	0.6663739496367126	0.719040167390657	0	0	0.9216044797440146	0.374083202864378	COL9A2
Disorders of Transmembrane Transporters	2/93	0.671049374384586	0.7232911568202282	0	0	0.8705137227304715	0.3472588588961611	SLC36A2;OS9
Chemokine Receptors Bind Chemokines	1/45	0.6746056185641719	0.7263278456172847	0	0	0.9006030824212642	0.3545017144303695	CCL22
Fatty Acid Metabolism	2/94	0.6767528226621166	0.7278424777646176	0	0	0.8609980723923752	0.3361759909926557	ALOX5;ACSF3
Assembly of the Pre-Replicative Complex	1/46	0.6826346693574049	0.7317664994311113	0	0	0.8805350805350806	0.33618429052571047	H3-3A
CLEC7A (Dectin-1) Signaling	1/46	0.6826346693574049	0.7317664994311113	0	0	0.8805350805350806	0.33618429052571047	CCL22
Telomere Maintenance	1/46	0.6826346693574049	0.7317664994311113	0	0	0.8805350805350806	0.33618429052571047	H3-3A
G2 M Transition	2/96	0.6879182986450219	0.7358255577454368	0	0	0.842574153652657	0.3151945208428065	DCTN2;TUBAL3
Mitotic G2-G2 M Phases	2/96	0.6879182986450219	0.7358255577454368	0	0	0.842574153652657	0.3151945208428065	DCTN2;TUBAL3
Glucose Metabolism	1/47	0.6904660771185622	0.7377479932690726	0	0	0.8613396004700352	0.3190302269109448	SLC37A1
Cell Surface Interactions at the Vascular Wall	2/97	0.69338135910728	0.7400584972882261	0	0	0.8336530982628986	0.3052630311399678	CD74;GLG1
Amplification of Signal From Unattached Kinetochores via a MAD2 Inhibitory Signal	1/48	0.6981046954032322	0.7410765827012713	0	0	0.8429609493439281	0.3029485273202535	CENPP
Amplification of Signal From the Kinetochores	1/48	0.6981046954032322	0.7410765827012713	0	0	0.8429609493439281	0.3029485273202535	CENPP
Antimicrobial Peptides	1/48	0.6981046954032322	0.7410765827012713	0	0	0.8429609493439281	0.3029485273202535	GNLY
Regulation of HSF1-mediated Heat Shock Response	1/48	0.6981046954032322	0.7410765827012713	0	0	0.8429609493439281	0.3029485273202535	HSPA2
Transcriptional Regulation by RUNX3	1/48	0.6981046954032322	0.7410765827012713	0	0	0.8429609493439281	0.3029485273202535	SMAD3
Downstream TCR Signaling	1/49	0.7055552588915982	0.7481777988030648	0	0	0.8253480753480753	0.287856800846262	HLA-DRA
Apoptosis	2/100	0.7092985003050148	0.7503239404234171	0	0	0.8079823062229818	0.2775248132489895	TFDP1;BCL2
Cellular Responses to Mechanical Stimuli	1/50	0.7128223861931607	0.7503239404234171	0	0	0.8084540941683799	0.27368030315657843	ABL1
Mitochondrial Protein Degradation	1/50	0.7128223861931607	0.7503239404234171	0	0	0.8084540941683799	0.27368030315657843	LONP1
Mitochondrial Translation Initiation	1/50	0.7128223861931607	0.7503239404234171	0	0	0.8084540941683799	0.27368030315657843	MRPL21
Response of Endothelial Cells to Shear Stress	1/50	0.7128223861931607	0.7503239404234171	0	0	0.8084540941683799	0.27368030315657843	ABL1
Viral mRNA Translation	1/50	0.7128223861931607	0.7503239404234171	0	0	0.8084540941683799	0.27368030315657843	RPS14
Leishmania Infection	2/101	0.7144488384906595	0.7503239404234171	0	0	0.7997711101159377	0.26891814822138305	MYO1C;ABL1
Parasitic Infection Pathways	2/101	0.7144488384906595	0.7503239404234171	0	0	0.7997711101159377	0.26891814822138305	MYO1C;ABL1
SUMO E3 Ligases SUMOylate Target Proteins	2/101	0.7144488384906595	0.7503239404234171	0	0	0.7997711101159377	0.26891814822138305	TDG;PIAS1
Anchoring of the Basal Body to the Plasma Membrane	1/51	0.7199105826413482	0.751244270420855	0	0	0.7922358722358722	0.26035110052826627	DCTN2
Eukaryotic Translation Termination	1/51	0.7199105826413482	0.751244270420855	0	0	0.7922358722358722	0.26035110052826627	RPS14
Mitochondrial Translation Elongation	1/51	0.7199105826413482	0.751244270420855	0	0	0.7922358722358722	0.26035110052826627	MRPL21
Mitochondrial Translation Termination	1/51	0.7199105826413482	0.751244270420855	0	0	0.7922358722358722	0.26035110052826627	MRPL21
Peptide Chain Elongation	1/51	0.7199105826413482	0.751244270420855	0	0	0.7922358722358722	0.26035110052826627	RPS14
Signaling by MET	1/51	0.7199105826413482	0.751244270420855	0	0	0.7922358722358722	0.26035110052826627	COL24A1
Selenocysteine Synthesis	1/52	0.7268242434296364	0.7576545400756443	0	0	0.7766536590066002	0.24780733857904805	RPS14
Integrin Cell Surface Interactions	1/53	0.7335676558861578	0.7605976794777572	0	0	0.7616707616707616	0.23599260211943696	COL9A2
Maternal to Zygotic Transition (MZT)	1/53	0.7335676558861578	0.7605976794777572	0	0	0.7616707616707616	0.23599260211943696	H3-3A
Nonsense Mediated Decay (NMD) Independent of the Exon Junction Complex (EJC)	1/53	0.7335676558861578	0.7605976794777572	0	0	0.7616707616707616	0.23599260211943696	RPS14
Opioid Signalling	1/53	0.7335676558861578	0.7605976794777572	0	0	0.7616707616707616	0.23599260211943696	CAMK2A
VEGFA-VEGFR2 Pathway	1/53	0.7335676558861578	0.7605976794777572	0	0	0.7616707616707616	0.23599260211943696	PRKCZ
SUMOylation	2/105	0.7342901300349864	0.7605976794777572	0	0	0.7685207326988378	0.23735843980581672	TDG;PIAS1
Mitochondrial Translation	1/54	0.7401450023267792	0.7642463626966638	0	0	0.747253256687219	0.22485535193597578	MRPL21
Mitotic Spindle Checkpoint	1/54	0.7401450023267792	0.7642463626966638	0	0	0.747253256687219	0.22485535193597578	CENPP
Transport of Bile Salts and Organic Acids, Metal Ions and Amine Compounds	1/54	0.7401450023267792	0.7642463626966638	0	0	0.747253256687219	0.22485535193597578	SLC44A4
Eukaryotic Translation Elongation	1/55	0.7465603624601751	0.7700617379835805	0	0	0.7333697333697333	0.21434842902999912	RPS14
Interleukin-1 Signaling	1/56	0.7528177161791714	0.7757021121636536	0	0	0.7199910654456109	0.2044286164305882	NLRC5
Platelet Homeostasis	1/58	0.7648738382774134	0.7864759236680934	0	0	0.6946420104314841	0.18619488425754144	PDE9A
Visual Phototransduction	1/58	0.7648738382774134	0.7864759236680934	0	0	0.6946420104314841	0.18619488425754144	CNGB1
Class I MHC Mediated Antigen Processing & Presentation	4/211	0.7662799685621969	0.7870984421072514	0	0	0.763619840244894	0.20328146745705927	ZNRF1;KLHL22;PJA2;RNF41
Formation of a Pool of Free 40S Subunits	1/59	0.7706800879468064	0.7883231284617176	0	0	0.6826230619334067	0.17781096775671462	RPS14
Phase II - Conjugation of Compounds	1/59	0.7706800879468064	0.7883231284617176	0	0	0.6826230619334067	0.17781096775671462	UGT3A1
SLC Transporter Disorders	1/59	0.7706800879468064	0.7883231284617176	0	0	0.6826230619334067	0.17781096775671462	SLC36A2
Signaling by VEGF	1/59	0.7706800879468064	0.7883231284617176	0	0	0.6826230619334067	0.17781096775671462	PRKCZ
Drug ADME	1/60	0.7763432986459482	0.793290501630943	0	0	0.671011535418315	0.1698735899545049	UGT3A1
Synthesis of DNA	1/61	0.7818669855982697	0.7981051369087218	0	0	0.6597870597870598	0.1623542293751716	POLE
Nonsense Mediated Decay (NMD) Enhanced by the Exon Junction Complex (EJC)	1/62	0.7872545780683029	0.8019391194208723	0	0	0.6489305997502719	0.15522653804503536	RPS14
Nonsense-Mediated Decay (NMD)	1/62	0.7872545780683029	0.8019391194208723	0	0	0.6489305997502719	0.15522653804503536	RPS14
Gastrulation	1/66	0.8075096862989496	0.8208707565996561	0	0	0.6088452088452089	0.13017124479696354	SMAD3
PTEN Regulation	1/66	0.8075096862989496	0.8208707565996561	0	0	0.6088452088452089	0.13017124479696354	CSNK2A2
HIV Infection	2/125	0.8166749909146275	0.8287063751517182	0	0	0.6427570187031919	0.13016734065428703	CCNT2;VPS4B
G2 M Checkpoints	1/68	0.8169038428504729	0.8287063751517182	0	0	0.5905973816421578	0.11943880382155413	TOPBP1
Cell Cycle Checkpoints	2/130	0.8333458936134462	0.8436447100123766	0	0	0.6174568965517241	0.11256639618471491	TOPBP1;CENPP
Peptide Ligand-Binding Receptors	2/130	0.8333458936134462	0.8436447100123766	0	0	0.6174568965517241	0.11256639618471491	CCL22;NPY
C-type Lectin Receptors (CLRs)	1/74	0.8424297010689875	0.8519633705255295	0	0	0.5418531856888021	0.09290888959389257	CCL22
Metabolism of Water-Soluble Vitamins and Cofactors	1/76	0.8501233086987957	0.8588604444510957	0	0	0.5273382473382473	0.08562595252655732	CUBN
Influenza Viral RNA Transcription and Replication	1/78	0.857442134926092	0.8653651115321852	0	0	0.51357733175915	0.07898900679966454	RPS14
Metabolism of RNA	7/396	0.8592781251589262	0.8663286123397175	0	0	0.7082614799761522	0.10741679989225937	ISY1;RPS14;EPRS1;DHX38;U2AF1;SRSF5;TSEN2
Ub-specific Processing Proteases	1/79	0.8609667319595672	0.867141698274851	0	0	0.506961506961507	0.07589184058365286	SMAD3
Respiratory Electron Transport	1/82	0.8710274165689829	0.8763766125765713	0	0	0.4880941547608214	0.06739693190912979	ACAD9
Influenza Infection	1/86	0.8833209160586157	0.8878368716621874	0	0	0.46500939442115913	0.0576921838532148	RPS14
Immunoregulatory Interactions Between a Lymphoid and a non-Lymphoid Cell	1/96	0.9091791268119204	0.9119623282205283	0	0	0.41580240527608947	0.0395898547129009	CD33
Major Pathway of rRNA Processing in the Nucleolus and Cytosol	1/96	0.9091791268119204	0.9119623282205283	0	0	0.41580240527608947	0.0395898547129009	RPS14
rRNA Processing in the Nucleus and Cytosol	1/100	0.9178430692134539	0.91971430890604	0	0	0.39890303526667165	0.03419749909092362	RPS14
rRNA Processing	1/108	0.9327751951352271	0.9337250680426967	0	0	0.3688948081471446	0.02567177909533348	RPS14
Metabolism of Vitamins and Cofactors	1/116	0.9449987361246954	0.9449987361246954	0	0	0.3430616387138126	0.019407576306894825	CUBN
